source_location,destination_location,lat_src,lon_src,lat_dest,lon_dest,distance,day_of_week,hour,is_peak,weather,road_capacity,vehicles,speed,signal_time,travel_time
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,3,0,Foggy,2000,259,29.26,0,0.06151742993848256
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,4,0,Cloudy,2000,125,57.87,0,0.031104199066874026
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,5,0,Clear,2000,300,59.13,0,0.030441400304414
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,6,0,Clear,2000,888,40.96,0,0.0439453125
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,7,0,Clear,2000,727,51.88,0,0.03469545104086353
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,8,1,Clear,2000,1613,23.74,0,0.07582139848357203
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,9,1,Cloudy,2000,1643,17.32,0,0.10392609699769052
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,10,1,Cloudy,2000,1817,15.48,0,0.11627906976744186
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,11,1,Clear,2000,1805,16.11,0,0.11173184357541899
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,12,0,Cloudy,2000,1147,30.26,0,0.05948446794448115
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,13,0,Clear,2000,1049,40.16,0,0.044820717131474105
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,14,0,Clear,2000,629,49.24,0,0.03655564581640942
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,15,0,Clear,2000,844,42.69,0,0.0421644413211525
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,16,0,Clear,2000,956,45.53,0,0.03953437294091807
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,17,1,Clear,2000,1597,20.91,0,0.0860832137733142
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,18,1,Clear,2000,1633,24.06,0,0.07481296758104738
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,19,1,Foggy,2000,1501,11.62,0,0.1549053356282272
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,20,1,Clear,2000,1734,21.36,0,0.08426966292134831
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,21,1,Rainy,2000,1812,14.14,0,0.1272984441301273
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,22,0,Clear,2000,1171,34.5,0,0.05217391304347826
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekday,23,0,Clear,2000,956,45.16,0,0.03985828166519044
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,0,0,Clear,2000,195,65.08,0,0.027658266748617086
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,1,0,Clear,2000,276,56.15,0,0.032056990204808546
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,2,0,Clear,2000,231,62.47,0,0.02881383063870658
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,3,0,Cloudy,2000,358,49.22,0,0.03657049979683056
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,4,0,Rainy,2000,229,43.0,0,0.04186046511627907
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,5,0,Foggy,2000,267,26.5,0,0.06792452830188679
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,6,0,Clear,2000,860,46.02,0,0.03911342894393742
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,7,0,Clear,2000,846,42.52,0,0.042333019755409214
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,8,0,Rainy,2000,696,32.13,0,0.05602240896358543
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,9,0,Clear,2000,799,45.91,0,0.039207144412981926
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,10,0,Foggy,2000,984,23.68,0,0.07601351351351351
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,11,0,Clear,2000,685,48.0,0,0.0375
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,12,0,Rainy,2000,1126,22.86,0,0.07874015748031496
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,13,0,Clear,2000,902,42.1,0,0.04275534441805225
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,14,0,Cloudy,2000,612,45.85,0,0.03925845147219193
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,15,0,Clear,2000,1109,38.37,0,0.04691164972634871
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,16,0,Clear,2000,1108,36.86,0,0.048833423765599564
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,17,0,Foggy,2000,759,27.91,0,0.06449301325689717
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,18,0,Clear,2000,1159,36.4,0,0.04945054945054945
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,19,0,Clear,2000,1176,31.68,0,0.05681818181818182
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,20,0,Cloudy,2000,1052,35.54,0,0.05064715813168261
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,21,0,Cloudy,2000,796,40.09,0,0.04489897730107258
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,22,0,Cloudy,2000,850,45.41,0,0.03963884606914776
Bommasandra,Chandapura Anekal Road,12.816016,77.6892217,12.790674,77.7056194,0.03,Weekend,23,0,Clear,2000,812,44.32,0,0.04061371841155235
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,0,0,Cloudy,1000,151,49.56,0,0.043583535108958835
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,1,0,Rainy,1000,67,45.33,0,0.04765056254136334
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,2,0,Cloudy,1000,138,53.33,0,0.04050253140821301
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,3,0,Clear,1000,114,61.64,0,0.03504218040233614
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,4,0,Clear,1000,137,59.43,0,0.03634528016153457
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,5,0,Clear,1000,166,55.46,0,0.03894698882077172
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,6,0,Clear,1000,338,46.56,0,0.046391752577319575
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,7,0,Cloudy,1000,341,39.77,0,0.05431229570027658
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,8,1,Rainy,1000,790,17.11,0,0.12624196376388078
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,9,1,Rainy,1000,929,10.44,0,0.20689655172413793
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,10,1,Clear,1000,812,20.93,0,0.10320114667940754
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,11,1,Cloudy,1000,839,20.5,0,0.10536585365853657
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,12,0,Clear,1000,403,48.87,0,0.04419889502762431
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,13,0,Clear,1000,590,34.82,0,0.06203331418724871
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,14,0,Cloudy,1000,590,26.63,0,0.08111152835148329
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,15,0,Clear,1000,419,46.21,0,0.046743129192815404
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,16,0,Foggy,1000,335,22.55,0,0.09578713968957871
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,17,1,Clear,1000,919,20.51,0,0.10531448074110189
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,18,1,Rainy,1000,893,15.04,0,0.14361702127659576
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,19,1,Cloudy,1000,754,23.33,0,0.09258465495070725
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,20,1,Clear,1000,721,26.32,0,0.08206686930091185
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,21,1,Clear,1000,871,20.65,0,0.1046004842615012
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,22,0,Clear,1000,539,35.91,0,0.06015037593984962
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,23,0,Clear,1000,568,36.07,0,0.05988355974494039
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,0,0,Clear,1000,85,59.84,0,0.03609625668449198
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,1,0,Clear,1000,190,53.34,0,0.0404949381327334
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,2,0,Clear,1000,97,62.19,0,0.03473227206946454
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,3,0,Cloudy,1000,188,50.21,0,0.0430193188607847
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,4,0,Clear,1000,96,62.17,0,0.034743445391668
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,5,0,Clear,1000,155,56.2,0,0.038434163701067614
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,6,0,Clear,1000,308,49.71,0,0.043452021726010856
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,7,0,Clear,1000,408,40.06,0,0.053919121318022956
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,8,0,Clear,1000,511,41.72,0,0.05177372962607862
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,9,0,Clear,1000,475,40.76,0,0.05299313052011776
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,10,0,Clear,1000,376,43.52,0,0.04963235294117646
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,11,0,Clear,1000,344,48.25,0,0.04476683937823834
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,12,0,Cloudy,1000,490,37.76,0,0.05720338983050847
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,13,0,Clear,1000,394,46.69,0,0.04626258299421717
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,14,0,Rainy,1000,579,21.33,0,0.10126582278481013
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,15,0,Clear,1000,403,45.14,0,0.04785112981834293
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,16,0,Clear,1000,407,41.81,0,0.05166228175077732
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,17,0,Clear,1000,468,42.66,0,0.05063291139240506
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,18,0,Cloudy,1000,520,39.43,0,0.05478062389043875
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,19,0,Clear,1000,585,32.98,0,0.06549423893268648
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,20,0,Cloudy,1000,390,42.62,0,0.05068043172219615
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,21,0,Clear,1000,584,34.4,0,0.06279069767441861
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,22,0,Clear,1000,520,35.48,0,0.060879368658399095
Bommasandra,Electronic City Phase I,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,23,0,Clear,1000,502,39.44,0,0.05476673427991886
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,0,0,Cloudy,5000,993,32.94,0,0.06557377049180328
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,1,0,Clear,5000,382,43.58,0,0.04956402019274897
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,2,0,Clear,5000,809,38.03,0,0.05679726531685511
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,3,0,Rainy,5000,828,27.08,0,0.07976366322008863
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,4,0,Clear,5000,775,41.27,0,0.05233826023746062
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,5,0,Clear,5000,889,41.57,0,0.05196054847245609
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,6,0,Cloudy,5000,1983,24.93,0,0.08664259927797834
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,7,0,Foggy,5000,1536,18.32,0,0.11790393013100435
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,8,1,Clear,5000,4513,11.9,0,0.18151260504201677
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,9,1,Clear,5000,4638,13.54,0,0.15952732644017725
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,10,1,Clear,5000,4047,13.97,0,0.15461703650680028
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,11,1,Clear,5000,4068,18.18,0,0.1188118811881188
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,12,0,Cloudy,5000,2210,26.5,0,0.08150943396226415
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,13,0,Clear,5000,2441,27.7,0,0.0779783393501805
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,14,0,Foggy,5000,1778,17.27,0,0.1250723798494499
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,15,0,Cloudy,5000,1525,32.24,0,0.06699751861042183
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,16,0,Cloudy,5000,2248,28.52,0,0.07573632538569425
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,17,1,Clear,5000,4344,16.66,0,0.1296518607442977
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,18,1,Cloudy,5000,4540,12.6,0,0.17142857142857143
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,19,1,Cloudy,5000,4646,7.88,0,0.27411167512690354
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,20,1,Rainy,5000,4520,8.5,0,0.2541176470588235
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,21,1,Clear,5000,4416,12.29,0,0.1757526444263629
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,22,0,Clear,5000,2402,27.48,0,0.07860262008733625
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekday,23,0,Cloudy,5000,2094,26.38,0,0.08188021228203185
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,0,0,Clear,5000,375,45.32,0,0.047661076787290375
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,1,0,Clear,5000,666,36.63,0,0.058968058968058956
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,2,0,Clear,5000,466,42.04,0,0.05137963843958135
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,3,0,Rainy,5000,754,28.34,0,0.07621736062103034
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,4,0,Clear,5000,340,44.47,0,0.04857207105914099
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,5,0,Cloudy,5000,988,32.07,0,0.06735266604303086
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,6,0,Clear,5000,1630,34.58,0,0.062463851937536154
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,7,0,Cloudy,5000,2400,24.7,0,0.0874493927125506
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,8,0,Clear,5000,2876,24.22,0,0.08918249380677126
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,9,0,Clear,5000,1785,31.94,0,0.06762680025046963
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,10,0,Clear,5000,2999,23.38,0,0.09238665526090675
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,11,0,Clear,5000,2209,28.66,0,0.07536636427076064
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,12,0,Clear,5000,2935,27.08,0,0.07976366322008863
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,13,0,Cloudy,5000,1521,33.72,0,0.06405693950177935
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,14,0,Cloudy,5000,1541,30.57,0,0.07065750736015701
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,15,0,Clear,5000,2010,31.25,0,0.06911999999999999
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,16,0,Clear,5000,2923,24.31,0,0.08885232414644179
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,17,0,Rainy,5000,2452,21.94,0,0.09845031905195988
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,18,0,Clear,5000,2724,29.23,0,0.0738966814916182
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,19,0,Cloudy,5000,2193,29.1,0,0.07422680412371134
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,20,0,Rainy,5000,1992,19.48,0,0.1108829568788501
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,21,0,Cloudy,5000,1525,33.16,0,0.06513872135102533
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,22,0,Clear,5000,1768,31.37,0,0.0688555945170545
Bommasandra,Electronic City Phase II,12.816016,77.6892217,12.8473999,77.6724452,0.036,Weekend,23,0,Clear,5000,2421,25.81,0,0.08368849283223556
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,0,0,Clear,3000,215,38.74,0,0.06659783169850282
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,1,0,Clear,3000,218,36.48,0,0.07072368421052631
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,2,0,Clear,3000,296,38.68,0,0.06670113753877974
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,3,0,Clear,3000,405,37.28,0,0.06920600858369098
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,4,0,Clear,3000,516,34.15,0,0.07554904831625182
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,5,0,Clear,3000,419,36.78,0,0.07014681892332789
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,6,0,Clear,3000,1646,24.21,0,0.10656753407682774
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,7,0,Clear,3000,1084,30.06,0,0.08582834331337325
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,8,1,Clear,3000,2377,15.16,0,0.17018469656992083
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,9,1,Clear,3000,2618,15.88,0,0.16246851385390426
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,10,1,Clear,3000,2310,11.77,0,0.21920135938827526
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,11,1,Rainy,3000,2222,10.72,0,0.24067164179104478
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,12,0,Clear,3000,1266,26.16,0,0.09862385321100917
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,13,0,Clear,3000,1179,27.53,0,0.09371594624046493
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,14,0,Clear,3000,1577,25.3,0,0.10197628458498022
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,15,0,Clear,3000,1058,29.75,0,0.08672268907563024
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,16,0,Rainy,3000,1455,18.49,0,0.13953488372093023
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,17,1,Rainy,3000,2139,9.2,0,0.28043478260869564
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,18,1,Clear,3000,2522,9.38,0,0.2750533049040511
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,19,1,Clear,3000,2507,14.29,0,0.18054583624912526
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,20,1,Clear,3000,2186,15.47,0,0.1667744020685197
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,21,1,Clear,3000,2696,12.2,0,0.21147540983606555
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,22,0,Rainy,3000,935,20.35,0,0.12678132678132675
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekday,23,0,Clear,3000,1117,30.67,0,0.08412129116400391
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,0,0,Clear,3000,452,33.24,0,0.07761732851985559
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,1,0,Clear,3000,274,40.35,0,0.06394052044609665
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,2,0,Clear,3000,284,37.53,0,0.06874500399680256
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,3,0,Clear,3000,453,32.45,0,0.07950693374422187
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,4,0,Rainy,3000,333,26.68,0,0.09670164917541228
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,5,0,Clear,3000,203,40.51,0,0.06368797827696865
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,6,0,Cloudy,3000,1583,24.47,0,0.10543522680833672
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,7,0,Clear,3000,1672,22.5,0,0.11466666666666667
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,8,0,Clear,3000,1285,25.56,0,0.10093896713615023
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,9,0,Clear,3000,1676,19.31,0,0.13360952874158466
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,10,0,Cloudy,3000,1184,24.43,0,0.10560785918952106
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,11,0,Clear,3000,1541,23.23,0,0.11106328024106757
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,12,0,Cloudy,3000,1793,20.99,0,0.12291567413053833
Bommasandra,Suryanagar,12.816016,77.6892217,12.7731527,77.6864397,0.043,Weekend,13,0,Clear,3000,1164,26.69,0,0.09666541775946046
